CALL OF DUTY: BLACK OPS COLD WAR;76;3.8;PlayStation 5;Activision;Raven Software;Nov 13, 2020;Black Ops Cold War will drop fans into the depths of the Cold War's volatile geopolitical battle of the early 1980s. Nothing is ever as it seems in a gripping single-player Campaign, where players will come face-to-face with historical figures and hard truths, as they battle around the globe… Expand;36 ;Action,Shooter,First-Person,Tactical
THE SINKING CITY;75;6.7;PlayStation 5;Frogwares;Frogwares;Feb 19, 2021;The Sinking City is an action/investigation game set in an open world inspired by the universe of H.P. Lovecraft. In this new type of adventure, you take on the role of Charles W. Reed, an investigator in the 1920s United States. No sooner have you arrived in Oakmont, Massachusetts, than you… Expand;14 ;Action Adventure,Survival
BUGSNAX;75;7.7;PlayStation 5;Young Horses, Inc ;Young Horses, Inc;Nov 12, 2020;Explore whimsical Snaktooth Island in search of answersand a snack, maybe.In this first-person adventure, you play as a journalist who receives a mysterious film from the disgraced explorer, Elizabert Megafig. She's invited you to Snaktooth Island to witness her latest and greatest… Expand;32 ;Action,General,Adventure,3D,First-Person
DARQ: COMPLETE EDITION;74;tbd;PlayStation 5;Bloober Team;Unfold Games;Mar 25, 2021;DARQ tells the story of Lloyd, a boy who becomes aware of the fact that he is dreaming. To Lloyd's misfortune, the dream quickly turns into a nightmare and all attempts to wake up end in failure. While exploring the darkest corners of his subconscious, Lloyd learns how to survive the… Expand;9 ;Action Adventure,Adventure,General,Linear
OUTRIDERS;74;5.9;PlayStation 5;Square Enix;People Can Fly;Apr 1, 2021;Outriders is a 1-3 player co-op RPG shooter set in an original, dark and desperate sci-fi universe. As mankind bleeds out in the trenches of Enoch, you'll create your own Outrider and embark on a journey across the hostile planet. With rich storytelling spanning a diverse world, you'll leave… Expand;46 ;Action,Shooter,Third-Person,Arcade
FIFA 21 NXT LVL EDITION;74;1.8;PlayStation 5;Electronic Arts;Electronic Arts;Dec 4, 2020;On the street and in the stadium, FIFA 21 has more ways to play than ever before. FIFA 21 rewards you for your creativity and control all over the pitch. Create more scoring opportunities with all-new dynamic attacking systems in the most intelligent FIFA gameplay to date. A new Agile… Expand;16 ;Sports,Team,Soccer,Sim
MORTAL SHELL: ENHANCED EDITION;73;7.5;PlayStation 5;Playstack;Cold Symmetry;Mar 4, 2021;Mortal Shell is a deep action-RPG that tests your sanity and resilience in a shattered world. Your adversaries spare no mercy, with survival demanding superior awareness, precision, and instincts. Possess lost warriors, track down hidden sanctums of the devout, and face formidable foes.… Expand;11 ;Role-Playing,Action RPG
MARVEL'S AVENGERS;73;7.2;PlayStation 5;Square Enix;Crystal Dynamics;Mar 18, 2021;Marvel’s Avengers is an epic, third-person, action-adventure game that combines an original, cinematic story with single-player and co-operative gameplay. Assemble into a team of up to four players online, master extraordinary abilities, customize a growing roster of Heroes, and defend the… Expand;7 ;Action,General
HAVEN;72;7.1;PlayStation 5;The Game Bakers;The Game Bakers;Dec 3, 2020;Does love truly conquer all? Two lovers gave up everything, left their entire lives behind, and escaped to a lost planet to be together. Play these lovers, Yu and Kay, at the same time as they settle into an unknown and eerie world. Explore the planet searching for parts and material to fix… Expand;16 ;Adventure,General
RIDE 4;71;7.1;PlayStation 5;Deep Silver ;Milestone S.r.l;Jan 21, 2021;Choose among 176 Officially licensed bikes and ride on 30 tracks all around the world, carefully designed with an extraordinary level of detail! Every asset has been created starting from Cad data, laser and 3D scanning to achieve precision down to the smallest detail and let you enjoy the… Expand;13 ;Racing,Simulation,Automobile
ASSASSIN'S CREED VALHALLA: WRATH OF THE DRUIDS;70;6.4;PlayStation 5;Ubisoft;Ubisoft Montreal;May 13, 2021;Explore the haunted wilds and beautiful landscapes of Ireland as you battle a druidic cult known as the Children of Danu. Conquer ring forts, master the art of smuggling, and gain the favor of Gaelic kings in a new open-world adventure.;17 ;Action Adventure,Open-World
WORMS RUMBLE;70;6.6;PlayStation 5;Team17;Team17;Dec 1, 2020;Worms Rumble is Worms like you’ve never played it before, with intense, real-time, arena-based 32 player cross-platform combat. Get ready for Deathmatch and Last Worm Standing modes where you’re only ever a Holy Hand Grenade away from death.;14 ;Strategy,Real-Time,General
MXGP 2020 - THE OFFICIAL MOTOCROSS VIDEOGAME;70;tbd;PlayStation 5;Milestone S.r.l;Milestone S.r.l;Jan 14, 2021;Career Mode: Take the role of a rookie in the world of Motocross. Join an official team or create your own. Live the main challenge of the career: racing through the official 2020 season. HEIGHTMAP BASED TRACK EDITOR. A new touch of realism for your tracks. Choose between 4 different terrain… Expand;18 ;Racing,Arcade,Automobile
MAQUETTE;70;6.5;PlayStation 5;Annapurna Interactive;Graceful Decay;Mar 2, 2021;Maquette is a first-person recursive puzzle game that takes you into a world where every building, plant, and object are simultaneously tiny and staggeringly huge.;39 ;Puzzle,General
SPACEBASE STARTOPIA;68;tbd;PlayStation 5;Kalypso;Realmforge Studios;Mar 26, 2021;SPACEBASE STARTOPIA is an original mix of economic simulation and empire building strategy paired with classic RTS fights. In addition to the single player Campaign and Skirmish mode, there’s also a competitive and co-op multiplayer mode for up to 4 players. And as if maintaining the 3 Space… Expand;7 ;Strategy,Real-Time,General,Command
