NUCLEAR THRONE;89;7.7;PC;Vlambeer;Vlambeer;Dec 5, 2015;Nuclear Throne is Vlambeers latest action roguelike-like about mutants fighting their way through a post-apocalyptic world. The radioactive waste in the world allows mutants to get ahead by mutating new limbs on the fly, the abundant availability of powerful weaponry make the quest to become… Expand;15 ;General,Action,General,Shooter,Shoot-'Em-Up,Top-Down
LONE ECHO;89;7.9;PC;Ready at Dawn;Ready at Dawn;Jul 20, 2017;You’re Jack, an advanced cybernetic AI stationed at a mining facility on the rings of Saturn. Alongside Captain Olivia Rhodes, you’ll use your technical ingenuity and futuristic tools to overcome a variety of challenges and obstacles while you investigate a mysterious spatial anomaly.;14 ;Action Adventure,General
FIFA SOCCER 12;89;7.1;PC;Electronic Arts;Electronic Arts;Sep 27, 2011;FIFA Soccer 12 brings to the pitch a new game-changing Player Impact Engine, which is a physics engine built to deliver real-world physicality in every interaction on the pitch.;14 ;Sports,Traditional,Team,Soccer,Sim,Sim
XCOM: ENEMY UNKNOWN;89;8.2;PC;2K Games;Firaxis Games;Oct 8, 2012;Enemy Unknown couples tactical turn-based gameplay with action sequences and on-ground combat. Recruit, specialize and train unique soldiers and manage your personnel. Detect and interrupt the alien threat as you construct and expand your XCOM headquarters. Direct soldier squads in… Expand;57 ;Strategy,Turn-Based,General,Sci-Fi,Sci-Fi,General,Tactics
MASS EFFECT 3;89;6.0;PC;Electronic Arts;BioWare;Mar 6, 2012;BioWare completes the Mass Effect Trilogy with Mass Effect 3. Earth is burning. Striking from beyond known space, a race of terrifying machines have begun their destruction of the human race. As Commander Shepard, an Alliance Marine, the only hope for saving mankind is to rally the… Expand;23 ;Role-Playing,Action RPG,Action RPG
RISE OF NATIONS;89;8.8;PC;Microsoft Game Studios;Big Huge Games;May 20, 2003;Dominate 6,000 years of history from the Ancient Age to the Information Age. Which forces will you deploy to lead your nation to global prominence? Trade, espionage, diplomacy?war? Whichever path you choose, you?ll experience the pulse pounding thrill and speed of real-time gaming combined… Expand;30 ;Strategy,Real-Time,Historic,General,Historic
NASCAR RACING 2003 SEASON;89;7.6;PC;Sierra Entertainment;Papyrus;Feb 14, 2003;Battle your way to the lead pack in the most immersive racing game of the season! Go bumper-to-bumper against all of your 2003 NASCAR favorites on all 23 real-life tracks, or draft to gain speed and blow right past them at 200 mph. Take the checkered flag and experience the thrill that only… Expand;18 ;Driving,Racing,Simulation,Stock Car,Stock Car,Automobile
DESCENT 3;89;7.7;PC;Interplay;Outrage Games;Jun 14, 2000;Descent 2 ended with you drifting helplessly in deep space. Just as your life support begins to fail, you are miraculously rescued by a group of renegade researchers. Soon after, the researchers confide that a Dr. Swietzer has been secretly developing the deadly robot virus you've… Expand;14 ;Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade
THE CURSE OF MONKEY ISLAND;89;9.0;PC;LucasArts;LucasArts;Oct 31, 1997;Quick - what has dozens of monkeys, ghost pirates galore and more insults than a cranky parrot? Why, The Curse of Monkey Island, of course! In this highly anticipated third installment to LucasArts' popular Monkey Island series of graphic adventures, Guybrush Threepwood once again takes up… Expand;9 ;Adventure,General,General,Point-and-Click
REZ INFINITE;89;7.3;PC;Enhance Games;UGA;Aug 9, 2017;To resolve the world's rising crime rates, a new system called Project-K was created. However, Eden, the core of Project-K, has fallen into a vegetative state. Now it's up to you, a hacker, to travel through a cyberspace filled with firewalls, viruses, and other obstacles, and jump-start the… Expand;7 ;Action,Shooter,Rail
BATTLEFIELD 3;89;7.6;PC;Electronic Arts;EA DICE;Oct 25, 2011;As bullets whiz by, walls crumble, and explosions throw you to the ground, the battlefield feels more alive and interactive than ever before. In Battlefield 3, players step into the role of the elite U.S. Marines where they will experience heart-pounding single player missions and… Expand;61 ;Action,Shooter,Shooter,First-Person,Modern,Tactical,Modern,Arcade
BATTLEFIELD 1942;89;8.6;PC;EA Games;Digital Illusions;Sep 10, 2002;In Battlefield 1942, you will experience the heat of battle as you heroically storm the beaches of Normandy, drive a tank across the deserts of northern Africa, pilot a fighter plane during the Battle of Midway, command a battleship at Guadalcanal, or parachute and commandeer a jeep in… Expand;27 ;Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade
MADDEN NFL 2003;89;7.1;PC;EA Sports;EA Sports;Aug 12, 2002;The Next Level of Online Play: Join EA SPORTS Online and play in Quick Tournaments, Two-Minute Drill mode and Mini-Camp Challenge with detailed stats. Audio Dream Team: Legendary announcer Al Michaels joins John Madden. Deepest Franchise Mode Ever: Play 30 years of Franchise mode and draft… Expand;12 ;Sports,Traditional,Team,Football,Sim,Sim
DIRT 2;89;8.2;PC;Codemasters;Codemasters;Dec 8, 2009;(Also known as "Colin McRae: DiRT 2" in the UK/EU) DiRT 2 takes racing games to a new level with thrilling new race types, striking locations, big event atmosphere, and a peerless line-up of super-charged speed machines, each selected to deliver spectacular, fast-paced racing. Taking… Expand;22 ;Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile
RETURN OF THE OBRA DINN;89;8.3;PC;3909;Lucas Pope;Oct 18, 2018;Return of the Obra Dinn is a first-person mystery adventure based on exploration and logical deduction.;35 ;Adventure,3D,First-Person
STARDEW VALLEY;89;8.8;PC;Chucklefish;Eric Barone;Feb 26, 2016;Stardew Valley is an RPG-style farming game. It's up to you to choose your path... Will you devote your time to raising crops and caring for animals? Will you spend time in the local village, befriending the local townspeople? Do you get a kick out of slaying dreadful monsters in the… Expand;30 ;General,Role-Playing,General
PRINCE OF PERSIA: THE SANDS OF TIME;89;8.5;PC;Ubisoft;Ubisoft;Dec 2, 2003;Amidst the sands of ancient Persia, a young Prince unleashes a deadly evil. Embark on a harrowing quest to restore peace and the fabric of Time. Embody a legendary hero with gravity-defying acrobatics, ferocious fighting combos, and the ability to bend time to fulfill his bidding. Wield the… Expand;32 ;Action Adventure,Fantasy,Fantasy,Linear
WHAT REMAINS OF EDITH FINCH;89;8.4;PC;Annapurna Interactive;Giant Sparrow;Apr 24, 2017;What Remains of Edith Finch is a collection of short stories about a cursed family in Washington State.;23 ;Adventure,3D,First-Person
RAILROAD TYCOON II;89;8.5;PC;Gathering;PopTop Software;Nov 2, 1998;Ride the Iron Horse. It can take you from New York to South Africa. It can take you from the year 1804 to the year 2000. It can take you from penniless manual laborer to powerful multi-millionaire. It can take you from a normal, well-adjusted, well-rounded person to an obsessed,… Expand;11 ;Strategy,Tycoon,Management,Tycoon,Business / Tycoon
ASGARD'S WRATH;88;8.2;PC;Oculus Studios;Sanzaru;Oct 10, 2019;Unleash the wrath of the Gods in a mythical Norse adventure that can only unfold in VR. Forge your destiny as both a mortal hero and living god in an action role playing game of unworldly depth.;15 ;Action Adventure,General
XCOM 2: WAR OF THE CHOSEN;88;7.9;PC;2K Games;Firaxis Games;Aug 29, 2017;XCOM 2: War of the Chosen adds extensive new content in the fight against ADVENT when additional resistance factions form in order to eliminate the alien threat on Earth. In response, a new enemy, known as the “Chosen,” emerges with one goal: recapture the Commander. This expansion includes… Expand;39 ;Strategy,Turn-Based,Tactics
DUSK;88;8.3;PC;New Blood Interactive;New Blood Interactive;Dec 10, 2018;Battle through an onslaught of mystical backwater cultists, possessed militants & even darker forces as you attempt to discover just what lurks beneath the Earth in this retro FPS inspired by the '90s legends.;19 ;Action,Shooter,First-Person,Arcade
MICROSOFT FLIGHT SIMULATOR 2004: A CENTURY OF FLIGHT;88;7.6;PC;Microsoft Game Studios;Microsoft Game Studios;Jul 29, 2003;Experience history at the controls of historic aircraft, such as Charles Lindbergh's Ryan NYP Spirit of St. Louis, the Douglas DC-3 and the world's first successful powered aircraft, the Wright Flyer. New engaging features such as interactive multimedia provide a wealth of historical… Expand;22 ;Simulation,Flight,Civilian Plane,Civilian
MEDIEVAL: TOTAL WAR;88;8.7;PC;Activision;Creative Assembly;Aug 19, 2002;It opens with the preaching of the first Crusade in 1095. It ends with the fall of Constantinople in 1453. What happens in between is up to you. Guide your kingdom's fortunes through a period of brutal conflict and violent social upheaval. Lay siege to mighty fortresses as you command vast… Expand;25 ;Strategy,Real-Time,Historic,General,Historic
