Story of Seasons: Trio of Towns,74,8.0,3DS,February 28, 2017,/game/3ds/story-of-seasons-trio-of-towns,https://static.metacritic.com/images/products/games/7/8ed49ab8e7ff8a3491f72dfe1b9bb254-98.jpg
Harvest Moon 3D: A New Beginning,74,7.7,3DS,November 6, 2012,/game/3ds/harvest-moon-3d-a-new-beginning,https://static.metacritic.com/images/products/games/6/c2d0dbdfd1eca127c66de330d5e85720-98.jpg
3D Thunder Blade,74,7.1,3DS,May 14, 2015,/game/3ds/3d-thunder-blade,https://static.metacritic.com/images/products/games/98w-game.jpg
Nano Assault EX,74,7.6,3DS,March 7, 2013,/game/3ds/nano-assault-ex,https://static.metacritic.com/images/products/games/7/f314ca89b16e95412a0d9cdb32c6f3f7-98.jpg
Luigi's Mansion,74,8.1,3DS,October 12, 2018,/game/3ds/luigis-mansion,https://static.metacritic.com/images/products/games/1/64fa62e7fc49d20c7135b8c2d87c1d2f-98.jpg
Yumi's Odd Odyssey,74,7.7,3DS,March 20, 2014,/game/3ds/yumis-odd-odyssey,https://static.metacritic.com/images/products/games/0/c5ce6c135fd046ac9bed8e8b9e63a4ab-98.jpg
Shin Megami Tensei: Devil Summoner - Soul Hackers,74,4.1,3DS,April 16, 2013,/game/3ds/shin-megami-tensei-devil-summoner---soul-hackers,https://static.metacritic.com/images/products/games/7/e5a5e3108aee37d8afe7017b9538b658-98.jpg
Sakura Samurai: Art of the Sword,74,7.3,3DS,February 2, 2012,/game/3ds/sakura-samurai-art-of-the-sword,https://static.metacritic.com/images/products/games/7/f3e5c528c46dd3cd7b103c688dcd02ce-98.jpg
Marvel Pinball 3D,74,7.8,3DS,June 28, 2012,/game/3ds/marvel-pinball-3d,https://static.metacritic.com/images/products/games/9/da18c39fd7a0769b8e15f19640d6743f-98.jpg
Culdcept Revolt,74,7.6,3DS,October 3, 2017,/game/3ds/culdcept-revolt,https://static.metacritic.com/images/products/games/1/e7b4b1079de81b5596713cc01179e9fa-98.jpg
Super Mario Maker for Nintendo 3DS,73,6.6,3DS,December 2, 2016,/game/3ds/super-mario-maker-for-nintendo-3ds,https://static.metacritic.com/images/products/games/1/29ab9a1e970607752b6e6c465bbf831c-98.jpg
Chicken Wiggle,73,6.6,3DS,August 17, 2017,/game/3ds/chicken-wiggle,https://static.metacritic.com/images/products/games/5/ba73b4dfaefb1ea5e29c72cbc97d83e1-98.jpg
Yo-kai Watch 2: Psychic Specters,73,8.2,3DS,September 29, 2017,/game/3ds/yo-kai-watch-2-psychic-specters,https://static.metacritic.com/images/products/games/7/73e84d1badf9c0dd4ec67f6b397889e4-98.jpg
Sega 3D Classics Collection,73,7.5,3DS,April 26, 2016,/game/3ds/sega-3d-classics-collection,https://static.metacritic.com/images/products/games/2/c1566637bb71bd0873f12c95a1aac657-98.jpg
Xeodrifter,73,6.7,3DS,December 11, 2014,/game/3ds/xeodrifter,https://static.metacritic.com/images/products/games/8/e917bf23bbc37790a80eee5e5e6a32f6-98.jpg
Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition,73,7.5,3DS,May 22, 2015,/game/3ds/puzzle-dragons-z-+-puzzle-dragons-super-mario-bros-edition,https://static.metacritic.com/images/products/games/5/834efd63dd49d90e9a6e7afd8d67a231-98.jpg
Disney Magical World 2,73,5.5,3DS,October 14, 2016,/game/3ds/disney-magical-world-2,https://static.metacritic.com/images/products/games/4/45d716a420d0ac341020d594f4e1359e-98.jpg
Fantasy Life,73,8.4,3DS,October 24, 2014,/game/3ds/fantasy-life,https://static.metacritic.com/images/products/games/4/c9489a1508ca96929fef8be0ef63fad4-98.jpg
HarmoKnight,73,7.5,3DS,March 28, 2013,/game/3ds/harmoknight,https://static.metacritic.com/images/products/games/9/994e9f766dc1432ee23043d60e2a64db-98.jpg
Project X Zone 2,73,7.6,3DS,February 16, 2016,/game/3ds/project-x-zone-2,https://static.metacritic.com/images/products/games/0/32009f4d7ea7b90dccc9398c7a36f8d5-98.jpg
The Legend of Zelda: Tri Force Heroes,73,7.4,3DS,October 23, 2015,/game/3ds/the-legend-of-zelda-tri-force-heroes,https://static.metacritic.com/images/products/games/3/3b7b501a1e528ad47cf1f87a85b29b23-98.jpg
Pro Evolution Soccer 2012 3D,73,7.7,3DS,February 1, 2012,/game/3ds/pro-evolution-soccer-2012-3d,https://static.metacritic.com/images/products/games/1/8083c3753dd00ef6ef97681733412d63-98.jpg
Picross e,73,7.3,3DS,June 13, 2013,/game/3ds/picross-e,https://static.metacritic.com/images/products/games/2/2e34fea05b7fbdc323efbb890828c02a-98.jpg
Mighty Switch Force! 2,73,7.4,3DS,June 13, 2013,/game/3ds/mighty-switch-force!-2,https://static.metacritic.com/images/products/games/4/e5120d7605b219f9b1d3d65c6267425f-98.jpg
