The Legend of Heroes: Trails of Cold Steel IV,82,8.2,Switch,April 9, 2021,/game/switch/the-legend-of-heroes-trails-of-cold-steel-iv,https://static.metacritic.com/images/products/games/3/b8744c66ef9b466177f062cabb7bac15-98.jpg
Little Nightmares II,82,8.0,Switch,February 11, 2021,/game/switch/little-nightmares-ii,https://static.metacritic.com/images/products/games/2/6034312b4499a2d8ae681e7ad74b5500-98.jpg
Under Night In-Birth Exe:Late[cl-r],82,7.6,Switch,February 20, 2020,/game/switch/under-night-in-birth-exelatecl-r,https://static.metacritic.com/images/products/games/2/9b8ae8e28d5215d358337310b6ed2809-98.jpg
Terraria,82,8.5,Switch,June 27, 2019,/game/switch/terraria,https://static.metacritic.com/images/products/games/5/57ce19f9f57dfd3b9f1b4e35b8403a2c-98.jpg
Swords & Soldiers II: Shawarmageddon,82,8.0,Switch,March 1, 2019,/game/switch/swords-soldiers-ii-shawarmageddon,https://static.metacritic.com/images/products/games/4/74707a6830384701daffde3faed443ec-98.jpg
Salt and Sanctuary,82,7.7,Switch,August 2, 2018,/game/switch/salt-and-sanctuary,https://static.metacritic.com/images/products/games/7/3608e2627128aaed62a1019e6a777ad4-98.jpg
Horace,82,7.5,Switch,October 21, 2020,/game/switch/horace,https://static.metacritic.com/images/products/games/3/e056f6747ab90128668d437d30e136f5-98.jpg
Hotline Miami Collection,82,7.8,Switch,August 19, 2019,/game/switch/hotline-miami-collection,https://static.metacritic.com/images/products/games/4/ae391f97f3a5654551797de7dfcf3f68-98.jpg
Vectronom,82,8.4,Switch,May 29, 2019,/game/switch/vectronom,https://static.metacritic.com/images/products/games/5/0398512428449daf91cd483d36099747-98.jpg
Slime-san,82,8.4,Switch,June 8, 2017,/game/switch/slime-san,https://static.metacritic.com/images/products/games/2/229927d0a28eeb86e321370a0aefeedd-98.jpg
SOLAS 128,82,tbd,Switch,January 25, 2021,/game/switch/solas-128,https://static.metacritic.com/images/products/games/6/86d3cae640129cf9611a403a24f661dc-98.jpg
Borderlands Legendary Collection,82,8.3,Switch,May 29, 2020,/game/switch/borderlands-legendary-collection,https://static.metacritic.com/images/products/games/8/9f61bad844829d8315230966f94df1a2-98.jpg
Devil May Cry 3: Special Edition,82,8.1,Switch,February 20, 2020,/game/switch/devil-may-cry-3-special-edition,https://static.metacritic.com/images/products/games/4/9a29f6103cca84b92fedaf3f3557cf65-98.jpg
Gnosia,82,8.5,Switch,March 4, 2021,/game/switch/gnosia,https://static.metacritic.com/images/products/games/9/7432299f0ac9387ca3cefe117a19f4e1-98.jpg
Splatoon 2: Octo Expansion,82,8.3,Switch,June 13, 2018,/game/switch/splatoon-2-octo-expansion,https://static.metacritic.com/images/products/games/5/f365f921d4d673a83992a40c1854697c-98.jpg
Bloodstained: Curse of the Moon,82,8.3,Switch,May 24, 2018,/game/switch/bloodstained-curse-of-the-moon,https://static.metacritic.com/images/products/games/5/94a98cb2ef1ea2f17070e4990a5b605d-98.jpg
Freedom Planet,82,8.2,Switch,August 30, 2018,/game/switch/freedom-planet,https://static.metacritic.com/images/products/games/7/4a2f5d6f7d237377695c721f488ab28a-98.jpg
Ys VIII: Lacrimosa of DANA,82,8.7,Switch,June 26, 2018,/game/switch/ys-viii-lacrimosa-of-dana,https://static.metacritic.com/images/products/games/2/60f28f1317a420f953dec234aef2afae-98.jpg
Ys Origin,82,8.1,Switch,October 1, 2020,/game/switch/ys-origin,https://static.metacritic.com/images/products/games/4/ef8dd5cf57b49f674efc6a4048fafd3a-98.jpg
Thimbleweed Park,82,8.3,Switch,September 21, 2017,/game/switch/thimbleweed-park,https://static.metacritic.com/images/products/games/9/b973ba685061ec2de07a488f4734c277-98.jpg
